CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,SOIL_PH_HIGH,CROPDURATION,CROPDURATION_MAX,TEMP,MAX_TEMP,WATERREQUIRED,WATERREQUIRED_MAX,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_MAX,N,N_MAX,P,P_MAX,K,K_MAX
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.1,8,143,150,29.1,40,1721.5,2500,74.9,80,83.2,100,56,60,52.8,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.7,8,119,150,27,40,1469.7,2500,64.9,80,91.7,100,57.2,60,45.7,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.2,8,146.4,150,28.9,40,1528.3,2500,69,80,90.1,100,52.9,60,43.3,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.7,8,147.3,150,36.1,40,1118.3,2500,64.8,80,90.4,100,49.6,60,46.4,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.1,8,133.6,150,37.8,40,1802.8,2500,65.7,80,88.5,100,52.4,60,44.5,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7,8,112.3,150,31.9,40,1867.3,2500,76,80,99.6,100,40.3,60,40.4,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.8,8,127,150,24,40,1820.7,2500,62.9,80,84.1,100,49.3,60,53.6,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.4,8,149.3,150,38.6,40,2028.1,2500,75.2,80,92,100,47.3,60,48.7,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.2,8,147.2,150,21.4,40,2203.1,2500,68,80,82.5,100,59.1,60,42.4,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.4,8,136.7,150,35.6,40,1396.7,2500,77.7,80,97.8,100,53.5,60,47.5,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.6,8,124.5,150,28.3,40,1038.4,2500,62.6,80,83.4,100,48,60,55.4,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.1,8,120.2,150,30.1,40,1437.6,2500,63.5,80,84,100,50.9,60,59.7,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.6,8,138,150,21.2,40,2445.1,2500,71.5,80,82,100,42.1,60,59.7,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.7,8,113.5,150,30.3,40,2398.8,2500,65.7,80,90.4,100,58.8,60,55.1,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.2,8,135.7,150,25.7,40,946.8,2500,70.2,80,81,100,50.1,60,59.4,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5,8,112.1,150,29.5,40,1069.3,2500,78.6,80,91.5,100,41.2,60,54.9,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.8,8,125.7,150,29.4,40,1839.7,2500,61.2,80,90.3,100,51.4,60,45.1,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.8,8,131.8,150,25.3,40,1239.4,2500,68.9,80,82.3,100,54,60,47.1,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.2,8,129.6,150,21.2,40,997.3,2500,70,80,86.8,100,40.7,60,41.3,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.7,8,135.5,150,39.5,40,1940.5,2500,62.8,80,97.5,100,59.3,60,52.7,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.4,8,117.5,150,23.9,40,2157,2500,63.8,80,84.1,100,49.8,60,59.5,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.7,8,134.8,150,36.5,40,1241.8,2500,75.3,80,87.1,100,52.6,60,53.7,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.4,8,145.4,150,25.2,40,1365.7,2500,71.4,80,87.9,100,41.8,60,51.5,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.5,8,117.8,150,21.2,40,1260.3,2500,72.4,80,83.5,100,56.4,60,50.6,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.7,8,141.3,150,24,40,1913.8,2500,78.9,80,92,100,43.4,60,49.8,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.5,8,126.8,150,29.2,40,1406.7,2500,75.2,80,87.8,100,43,60,52.5,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.5,8,143.5,150,26.3,40,1141.8,2500,66.8,80,99.4,100,53.7,60,58.4,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.2,8,124.3,150,28.9,40,1232.7,2500,62.6,80,98.4,100,42,60,55,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.8,8,112.5,150,28.7,40,1274.1,2500,70.1,80,85.3,100,51.8,60,50.3,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.1,8,139.6,150,29.9,40,965.3,2500,74.3,80,83.8,100,44.4,60,45.8,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.8,8,144.5,150,29.4,40,2467.3,2500,76.6,80,89.9,100,54.2,60,49.6,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6,8,147.7,150,27.7,40,1090.6,2500,71.6,80,86.8,100,40.6,60,50.5,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5,8,139,150,28.4,40,1464.1,2500,68,80,87,100,45.3,60,55.8,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.4,8,137.8,150,33.1,40,2148.8,2500,64.5,80,92.7,100,45.5,60,40.1,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.4,8,138.2,150,22.1,40,2229.7,2500,64.2,80,98.3,100,53,60,41.8,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.7,8,124.6,150,39.2,40,2146,2500,76.4,80,85,100,55.8,60,54.4,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.6,8,143.9,150,34.1,40,1527.1,2500,60.8,80,81.5,100,42.9,60,40.5,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.7,8,112.1,150,26.7,40,995.1,2500,68.5,80,87.9,100,55.4,60,54.8,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.4,8,137.2,150,31.9,40,2155.5,2500,79.2,80,88.8,100,55.3,60,47.4,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.9,8,118.2,150,26.6,40,1597.3,2500,60,80,87.8,100,41.8,60,46.5,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.9,8,129,150,30.9,40,2031.6,2500,79.5,80,83.3,100,44.6,60,46.8,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.7,8,113.7,150,32.6,40,1985.6,2500,68.4,80,96.6,100,46.2,60,57.3,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.6,8,119.1,150,22.8,40,1826.5,2500,68.2,80,86.1,100,53.7,60,59.6,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.3,8,145.7,150,37.6,40,1108.9,2500,63.7,80,83.2,100,58.4,60,40.5,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.2,8,118.7,150,30.8,40,1599.9,2500,61.9,80,85.9,100,44,60,57,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.7,8,131.3,150,26.3,40,1172.3,2500,76.2,80,93.2,100,53,60,41.3,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.8,8,115.5,150,30.8,40,1088.7,2500,62.7,80,98.2,100,48,60,58.5,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.8,8,127.3,150,30.6,40,2144.3,2500,60.4,80,85.4,100,44,60,54,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.9,8,144.2,150,28.7,40,1801.8,2500,60.2,80,96.1,100,46,60,57.5,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.9,8,141.4,150,33.1,40,1435.1,2500,74.9,80,86.1,100,56.9,60,43.6,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.3,8,118,150,26.9,40,1879.9,2500,61.7,80,95,100,42.6,60,46.3,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7,8,149.2,150,31,40,1899.8,2500,64.6,80,93.5,100,48.5,60,50.1,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.1,8,116.7,150,24.3,40,2456.3,2500,64,80,97.3,100,55,60,54.6,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.2,8,139,150,24.3,40,1242,2500,68.5,80,88.4,100,50.3,60,54.2,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.6,8,118.1,150,26.5,40,1612.8,2500,66.4,80,88.4,100,53.5,60,56.1,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.5,8,138.1,150,24.5,40,2203.1,2500,69,80,80.3,100,48.9,60,43.4,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.4,8,143.6,150,39.9,40,1512.6,2500,74.5,80,97.8,100,44.9,60,46.8,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.1,8,139.3,150,39.8,40,1543.2,2500,75.9,80,91.1,100,42.9,60,58.7,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.2,8,119.2,150,21,40,2381.3,2500,63.1,80,84.8,100,50.2,60,57.4,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.2,8,146,150,32.5,40,1757,2500,76.5,80,85,100,45.1,60,58,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.5,8,143.4,150,27,40,1609.3,2500,66.6,80,85.6,100,58,60,44.9,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,8,8,131.4,150,36.6,40,2304.8,2500,77.7,80,83.9,100,54.6,60,42.5,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.1,8,134.4,150,36.7,40,1935.8,2500,65.1,80,88.4,100,49.2,60,59.7,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.4,8,145,150,21.3,40,2106.6,2500,63.6,80,81.5,100,53.2,60,54.2,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.6,8,124.1,150,35.6,40,1414.3,2500,79.1,80,92.5,100,51.4,60,41.6,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.7,8,120.1,150,27.6,40,2047.5,2500,62.6,80,84.2,100,55.1,60,40.7,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.6,8,135.4,150,31.5,40,1884.6,2500,71,80,94.5,100,44.6,60,48.4,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.8,8,115.4,150,39.4,40,996.4,2500,74.9,80,86.6,100,57.6,60,43,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.3,8,135.2,150,22.1,40,1169.5,2500,74.4,80,87.6,100,52.6,60,55.7,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.8,8,127.3,150,34.7,40,1277.9,2500,79.1,80,97.2,100,48.8,60,54.2,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.2,8,139.7,150,27.9,40,2123.7,2500,75.3,80,99.2,100,51.9,60,58.8,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.5,8,111,150,34.2,40,2196.7,2500,71.7,80,92.1,100,59,60,52.1,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.3,8,122.7,150,30.2,40,994.5,2500,68.7,80,95.2,100,50.9,60,44.6,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6,8,135.1,150,37.9,40,1512.5,2500,60.3,80,82.5,100,45.6,60,54.6,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.4,8,123.8,150,28.8,40,2248.1,2500,64.6,80,87.7,100,53,60,50.1,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.6,8,148.4,150,23,40,1391,2500,66.4,80,88.3,100,55,60,59,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7,8,147.7,150,20.6,40,1529.7,2500,62.3,80,89.8,100,57.8,60,59.7,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.2,8,133,150,36.4,40,1545.1,2500,69.6,80,96.9,100,49.6,60,56.4,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.5,8,130.6,150,39.3,40,1073.3,2500,60.7,80,95.9,100,58.3,60,41.1,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.2,8,114.2,150,33.9,40,1447.3,2500,61.5,80,87.1,100,40.8,60,45.2,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.6,8,139.3,150,29.2,40,2306.2,2500,67.9,80,98.9,100,43,60,45.4,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.9,8,118.1,150,26.2,40,2101.5,2500,76.5,80,92.3,100,59.5,60,59.6,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.7,8,143.1,150,35.1,40,1968.3,2500,76.8,80,95.1,100,53.5,60,50.3,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.5,8,129.9,150,37.1,40,1350.2,2500,77.9,80,97.2,100,46.2,60,43.4,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.9,8,135.4,150,38.5,40,1284.6,2500,60.5,80,88.8,100,49.4,60,42.2,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.9,8,112.7,150,32.1,40,1576.4,2500,61,80,88.7,100,44.9,60,56,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.7,8,116.9,150,36.3,40,987,2500,78.1,80,84.7,100,52.7,60,51.1,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.2,8,126,150,28.8,40,1907.9,2500,68.3,80,82.3,100,51.5,60,48.1,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.4,8,129.5,150,20.5,40,988.8,2500,78.3,80,97.2,100,56.7,60,52.7,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.6,8,115.7,150,25.6,40,1719.8,2500,77.4,80,87.6,100,56.2,60,54.1,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.5,8,143,150,35.1,40,1025.3,2500,69.8,80,81.6,100,41.9,60,58,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6,8,141.4,150,20.6,40,2286.3,2500,69.5,80,83.5,100,53.5,60,43.6,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.8,8,135.4,150,23.2,40,912.6,2500,79.4,80,90.1,100,53.8,60,55,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.1,8,122.2,150,29.4,40,2038.7,2500,75.3,80,92.8,100,45.8,60,43.7,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7,8,138.2,150,25.3,40,1634.6,2500,76.8,80,85.4,100,43.3,60,59.5,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.6,8,118.7,150,37.5,40,1032.9,2500,70.9,80,85.8,100,48.5,60,45.1,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.9,8,121.1,150,22.8,40,1536.3,2500,73.7,80,99.2,100,58.1,60,42.4,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.3,8,128.9,150,22.1,40,2437.3,2500,63.9,80,91.4,100,53.5,60,54.9,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.1,8,136.7,150,29,40,1705.8,2500,79,80,89.8,100,44.5,60,46.4,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.1,8,123.1,150,36.2,40,1617.4,2500,75.9,80,96.9,100,41.5,60,46.1,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.3,8,141.8,150,27.6,40,978.4,2500,70.7,80,84.9,100,59.2,60,41.4,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,8,8,131.6,150,37.1,40,1355.4,2500,68.8,80,97,100,57.9,60,51.3,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.8,8,130.4,150,25.7,40,2224.8,2500,68.3,80,93.7,100,46.3,60,52.6,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.1,8,143,150,24.7,40,2377.6,2500,60.1,80,96.7,100,44.2,60,40.2,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.4,8,133,150,33.6,40,1065.1,2500,68,80,94.8,100,50.4,60,57,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.7,8,123.4,150,30.2,40,1564.5,2500,72.8,80,80.1,100,54.4,60,59.6,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.7,8,132.7,150,35.2,40,1470.2,2500,68.1,80,85.6,100,48.1,60,55.6,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.4,8,130.2,150,33.5,40,1190.8,2500,63.3,80,81.6,100,55.4,60,57.9,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.8,8,123.6,150,34.5,40,2198.8,2500,72,80,81.6,100,53.9,60,48.1,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.3,8,148.8,150,38.2,40,920.3,2500,66.2,80,86,100,57.4,60,51.4,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.2,8,115,150,22,40,1010.1,2500,74.6,80,97.4,100,42.4,60,52.2,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.5,8,145.3,150,29.6,40,2360,2500,67.4,80,81.5,100,47,60,46.7,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.8,8,120.9,150,38.9,40,2387.2,2500,70.2,80,98.6,100,56.4,60,55.4,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.3,8,119,150,20.6,40,2277.6,2500,68.7,80,92.2,100,46,60,55.9,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.2,8,118,150,37,40,1192.5,2500,76.1,80,97.7,100,49.1,60,41.3,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.3,8,133.1,150,27.7,40,1688.6,2500,66.9,80,94.5,100,59.9,60,40.8,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,8,8,128.1,150,26.8,40,2179.1,2500,60.1,80,91.5,100,47.5,60,59.2,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.4,8,149,150,26,40,2446.9,2500,74.5,80,98,100,41,60,47.3,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.6,8,130.6,150,27.7,40,1558.8,2500,68.1,80,84.2,100,40.8,60,57.4,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.7,8,113.6,150,37.2,40,1336.2,2500,74.9,80,88.3,100,56.4,60,49.7,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.5,8,118.4,150,38.5,40,1165.2,2500,73,80,81.6,100,47.7,60,50.8,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.7,8,131.5,150,33.9,40,1788.4,2500,63.9,80,88.9,100,59,60,49.7,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.7,8,124.5,150,27.7,40,2356.9,2500,73.5,80,86.9,100,52.4,60,40.5,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.2,8,145.7,150,30.4,40,1649.1,2500,79.3,80,85.5,100,44.7,60,46,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.8,8,121.7,150,31.2,40,2275.2,2500,62,80,94.2,100,45,60,43,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.3,8,116.5,150,26.8,40,1674.1,2500,67.4,80,94.5,100,55.4,60,50,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.3,8,140.8,150,24.1,40,1522.3,2500,60.5,80,90.6,100,52,60,49.3,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.9,8,134.5,150,31,40,1283.9,2500,64.1,80,86.9,100,45.1,60,51.8,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.4,8,135.3,150,28.1,40,1946,2500,72.1,80,81.5,100,53.2,60,50.5,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.3,8,143.4,150,34.5,40,1630.3,2500,78.3,80,91.6,100,45.5,60,54.5,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.5,8,128.3,150,36.1,40,1192.3,2500,77.5,80,99.9,100,56.2,60,47.9,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7,8,135.9,150,36.6,40,990.9,2500,71.2,80,81,100,56.2,60,51,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.5,8,142.7,150,22.2,40,1331.8,2500,62.6,80,89.5,100,56.9,60,59.3,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,8,8,149.2,150,32,40,2480.8,2500,70.5,80,93.7,100,48.9,60,47.3,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.7,8,135,150,37.7,40,975,2500,64.2,80,90.8,100,45.4,60,43.7,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5,8,124.1,150,37.2,40,973.8,2500,61.5,80,89.3,100,42,60,52.4,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.6,8,141.9,150,27.9,40,1961.9,2500,78.2,80,92.4,100,42.5,60,43.1,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.5,8,138,150,25.8,40,1802,2500,67.2,80,87.7,100,59,60,46,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.1,8,115.1,150,31.9,40,1654.3,2500,71.1,80,93.4,100,53.4,60,55.1,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.3,8,119.4,150,31.6,40,1443.6,2500,71,80,91.5,100,48.8,60,57.1,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.9,8,140,150,31,40,1176.3,2500,65.1,80,83.2,100,49.4,60,54.2,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.5,8,112.2,150,21.9,40,2350.9,2500,67,80,87.6,100,44.6,60,52,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.3,8,130.7,150,34.9,40,1432.8,2500,73.7,80,82.5,100,46.5,60,56.3,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.6,8,135.7,150,22.3,40,2428.8,2500,76,80,83.1,100,56.8,60,54.9,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.9,8,131.9,150,38.5,40,2080.1,2500,61,80,82.6,100,48.4,60,51.2,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.5,8,112.5,150,23.1,40,1819.2,2500,70.1,80,99.3,100,54.4,60,40.7,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.9,8,137.1,150,38.5,40,1525.1,2500,73.2,80,94.6,100,55.9,60,42.5,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.5,8,119.7,150,39.3,40,2334.5,2500,66.2,80,94.4,100,48.5,60,53.5,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.3,8,120.1,150,24.4,40,1639.8,2500,68.5,80,93.9,100,51.8,60,46.7,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.9,8,128.9,150,24.1,40,1784.6,2500,66.7,80,93.9,100,53.1,60,48.1,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.4,8,147.2,150,21,40,1649,2500,64,80,96.3,100,44,60,42,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.5,8,138.4,150,24.1,40,2269.7,2500,72.1,80,94.9,100,45.2,60,54,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.1,8,111.9,150,34.5,40,1871,2500,75.7,80,91.9,100,51,60,50.7,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.8,8,134.2,150,35.6,40,1911.1,2500,65.5,80,80.3,100,51.1,60,55.8,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.7,8,145.7,150,33.3,40,2284.1,2500,71.6,80,93.1,100,46,60,52,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.5,8,140.3,150,35.5,40,1762.6,2500,61.6,80,87.1,100,44,60,45.1,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.6,8,129.8,150,40,40,1636.2,2500,61.6,80,80.5,100,45.1,60,52.8,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.1,8,139.8,150,21.3,40,1492.3,2500,63.3,80,86.2,100,53.9,60,50.9,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.9,8,119,150,30.2,40,2465.8,2500,67.5,80,85,100,54.2,60,54.6,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.1,8,110.6,150,36,40,1582.1,2500,63.7,80,91.7,100,57.9,60,46.5,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.1,8,129.3,150,36.1,40,2340.4,2500,79,80,96.6,100,56.9,60,54.1,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7,8,147,150,24.1,40,1064,2500,78.1,80,92.4,100,49.1,60,40,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7,8,121.8,150,21.3,40,1350.2,2500,78.1,80,85.9,100,41.4,60,49.4,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.2,8,122.3,150,27.4,40,965.8,2500,75.3,80,85.2,100,55.3,60,40.6,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.2,8,129.4,150,21.7,40,1166.2,2500,77.4,80,97.1,100,55.9,60,56.7,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.3,8,138,150,36,40,2031.5,2500,69.9,80,84.6,100,44.3,60,57.6,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.9,8,113.9,150,24.6,40,1625.8,2500,70.6,80,89.9,100,44.1,60,59.4,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.1,8,139.7,150,30.5,40,1624,2500,66.5,80,99.6,100,54.7,60,57.1,60
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.9,8,117.2,150,25.6,40,1363.2,2500,74.4,80,92.1,100,50.3,60,58.6,60
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.7,8,131.6,150,29.4,40,2338.3,2500,70.9,80,85.2,100,40.5,60,44.1,60
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.5,8,112.9,150,28.2,40,1331,2500,69.2,80,98.7,100,52.4,60,48.7,60
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.4,8,125.7,150,39.4,40,2430.9,2500,66.1,80,92.9,100,57.4,60,50.4,60
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.6,8,120.2,150,28.1,40,1391.6,2500,67,80,99,100,57.9,60,51,60
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7,8,113.8,150,30.5,40,2303.4,2500,65.7,80,80.1,100,45.5,60,57.6,60
